timestep,reward
1,-85.8487
2,-60.813084
3,-62.31443
4,-78.09013
5,-101.19849
6,-121.91006
7,-127.77455
8,-107.48691
9,-58.755848
10,-2.8683784
11,41.173466
12,48.446957
13,18.123663
14,-32.54799
15,-82.067024
16,-117.21007
17,-150.869
18,-186.99294
19,-237.9796
20,-314.0459
21,-422.09518
22,-27.358942
23,-41.16906
24,-54.74262
25,-67.551956
26,-78.566444
27,-76.860565
28,-72.0
29,-72.0
30,-72.0
31,-72.0
32,-72.0
33,-72.0
34,-90.84918
35,-60.838978
36,-62.572243
37,-79.39596
38,-105.46793
39,-131.94998
40,-145.68872
41,-132.29161
42,-85.28101
43,-23.866982
44,31.009647
45,50.577705
46,30.649204
47,-13.404798
48,-60.1555
49,-95.121704
50,-129.94504
51,-167.68402
52,-220.25313
53,-297.87308
54,-407.77924
55,-11.275578
56,-40.490505
57,-54.476837
58,-67.718155
59,-78.84418
60,-76.738556
61,-72.0
62,-72.0
63,-72.0
64,-72.0
65,-72.0
66,-90.84918
67,-60.83809
68,-62.565372
69,-79.359085
70,-105.28672
71,-131.28226
72,-144.10301
73,-129.98466
74,-83.4965
75,-23.781618
76,29.931456
77,50.55898
78,34.07719
79,-5.348248
80,-47.683098
81,-79.023705
82,-110.91598
83,-145.94464
84,-195.39761
85,-269.0751
86,-374.2061
87,-22.365038
88,-36.35822
89,-50.05092
90,-62.9104
91,-74.86704
92,-76.52967
93,-73.42593
94,-72.0
95,-72.0
96,-72.0
97,-72.0
98,-72.0
99,-72.0
100,-90.8487
101,-60.8116
102,-62.324173
103,-78.304245
104,-102.53882
105,-126.82861
106,-140.54634
107,-132.80878
108,-97.8487
109,-48.87453
110,3.5873845
111,38.26374
112,50.22616
113,46.045536
114,41.956963
115,33.689503
116,26.000532
117,15.467159
118,-3.7662737
119,-38.546963
120,-98.02649
121,-173.5558
122,-268.0803
123,-375.83316
124,-6.218354
125,-17.10007
126,-36.67479
127,-29.78756
128,-51.32107
129,-56.39885
130,-45.480755
131,-64.0254
132,-67.461006
133,-56.182655
134,-58.65058
135,-72.717285
136,-72.0
137,-57.0
138,-72.0
139,-57.0
140,-57.0
141,-72.0
142,-57.0
143,-57.0
144,-57.0
145,-57.0
146,-72.0
147,-72.0
148,-72.0
149,-72.0
150,-57.0
151,-57.0
152,-72.0
153,-72.0
154,-72.0
155,-57.0
156,-57.0
157,-57.0
158,-90.849335
159,-60.844784
160,-62.656982
161,-80.03183
162,-108.52171
163,-142.48259
164,-173.63338
165,-191.34673
166,-185.9071
167,-157.62123
168,-119.75235
169,-85.52119
170,-63.904953
171,-60.37624
172,-76.23301
