t,bg,meal,reward
161,90.16280686849852,0,0.0
162,90.68088781110032,0,0.0
163,91.22043244642262,0,0.0
164,91.78084133593285,0,0.0
165,92.3614918607402,0,0.0
166,92.96173891333038,0,0.0
167,93.58091561428537,0,0.0
168,94.21833405319197,0,0.0
169,94.87328605291586,0,0.0
170,95.54504395639228,0,0.0
171,96.23286143505906,0,0.0
172,96.93597431803373,0,0.0
173,97.6536014411137,0,0.0
174,98.38494551465607,0,0.0
175,99.12919400937307,0,0.0
176,99.88552005905873,0,0.0
177,100.6530833792441,0,0.0
178,101.43103120076007,0,0.0
179,102.21849921717114,0,0.0
180,103.01461254502685,0,0.0
181,103.81848669586456,0,0.0
182,104.62922855888337,0,0.0
183,105.4459373931976,0,0.0
184,106.26770582856736,0,0.0
185,107.09362087349426,0,0.0
186,107.92276492956259,0,0.0
187,108.75421681089868,0,0.0
188,109.58705276761596,0,0.0
189,110.42034751210875,0,0.0
190,111.25317524705432,0,0.0
191,112.08461069398145,0,0.0
192,112.91373012126235,0,0.0
193,113.73961237038607,0,0.0
194,114.56133987937336,0,0.0
195,115.37799970219538,0,0.0
196,116.18868452306441,0,0.0
197,116.99249366446907,0,0.0
198,117.78853408783445,0,0.0
199,118.57592138569544,0,0.0
