t,bg,meal,reward
126,110.32973463744615,0,0.0
127,110.32320205971932,0,0.0
128,110.31682186002563,0,0.0
129,110.31059032551124,0,0.0
130,110.30450383471947,0,0.0
131,110.29855885533568,0,0.0
132,110.2927519419879,0,0.0
133,110.28707973410168,0,0.0
134,110.28153895380791,0,0.0
135,110.27612640390232,0,0.0
136,110.27083896585536,0,0.0
137,110.26567359787109,0,0.0
138,110.26062733299418,0,0.0
139,110.25569727726348,0,0.0
140,110.25088060791123,0,0.0
141,110.24617457160674,0,0.0
142,110.24157648274343,0,0.0
143,110.23708372176807,0,0.0
144,110.23269373355139,0,0.0
145,110.2284040257988,0,0.0
146,110.22421216750043,0,0.0
147,110.22011578741936,0,0.0
148,110.21611257261722,0,0.0
149,110.21220026701616,0,0.0
150,110.20837666999633,0,0.0
151,110.20463963502795,0,0.0
152,110.20098706833717,0,0.0
153,110.1974169276049,0,0.0
154,110.1939272206977,0,0.0
155,110.19051600443001,0,0.0
156,110.18718138335693,0,0.0
157,110.18392150859685,0,0.0
158,110.18073457668307,0,0.0
159,110.1776188284438,0,0.0
160,110.17457254790983,0,0.0
161,110.17159406124912,0,0.0
162,110.1686817357277,0,0.0
163,110.16583397869623,0,0.0
164,110.16304923660157,0,0.0
165,110.16032599402273,0,0.0
166,110.15766277273069,0,0.0
167,110.15505813077127,0,0.0
168,110.15251066157083,0,0.0
169,110.15001899306388,0,0.0
170,110.14758178684232,0,0.0
171,110.14519773732567,0,0.0
172,110.14286557095173,0,0.0
173,110.14058404538723,0,0.0
174,110.138351948758,0,0.0
175,110.13616809889818,0,0.0
176,110.13403134261777,0,0.0
177,110.13194055498849,0,0.0
178,110.12989463864713,0,0.0
179,110.12789252311612,0,0.0
180,110.12593316414087,0,0.0
181,110.12401554304353,0,0.0
182,110.12213866609251,0,0.0
183,110.12030156388786,0,0.0
184,110.11850329076151,0,0.0
185,110.11674292419251,0,0.0
186,110.11501956423663,0,0.0
187,110.11333233297005,0,0.0
188,110.1116803739468,0,0.0
189,110.11006285166953,0,0.0
190,110.10847895107338,0,0.0
191,110.10692787702266,0,0.0
192,110.10540885381974,0,0.0
193,110.10392112472634,0,0.0
194,110.10246395149642,0,0.0
195,110.10103661392063,0,0.0
196,110.09963840938211,0,0.0
197,110.09826865242316,0,0.0
198,110.0969266743226,0,0.0
199,110.09561182268361,0,0.0
200,110.09432346103168,0,0.0
201,110.09306096842253,0,0.0
202,110.09182373905975,0,0.0
203,110.09061118192167,0,0.0
204,110.08942272039774,0,0.0
205,110.08825779193361,0,0.0
206,110.08711584768514,0,0.0
207,110.08599635218086,0,0.0
208,110.08489878299278,0,0.0
209,110.08382263041536,0,0.0
210,110.08276739715232,0,0.0
211,110.08173259801131,0,0.0
212,110.08071775960595,0,0.0
213,110.07972242006527,0,0.0
214,110.07874612875047,0,0.0
215,110.07778844597847,0,0.0
216,110.07684894275236,0,0.0
217,110.0759272004985,0,0.0
218,110.07502281081011,0,0.0
219,110.07413537519719,0,0.0
220,110.07326450484257,0,0.0
221,110.07240982036404,0,0.0
222,110.07157095158227,0,0.0
223,110.07074753729457,0,0.0
224,110.06993922505406,0,0.0
225,110.06914567095447,0,0.0
226,110.06836653942014,0,0.0
227,110.06760150300123,0,0.0
228,110.06685024217393,0,0.0
229,110.06611244514575,0,0.0
230,110.06538780766537,0,0.0
231,110.06467603283747,0,0.0
232,110.06397683094181,0,0.0
233,110.06328991925709,0,0.0
234,110.06261502188887,0,0.0
235,110.06195186960198,0,0.0
236,110.06130019965688,0,0.0
237,110.06065975565011,0,0.0
238,110.06003028735874,0,0.0
239,110.05941155058858,0,0.0
240,110.05880330702612,0,0.0
241,110.05820532409425,0,0.0
242,110.05761737481134,0,0.0
243,110.057039237654,0,0.0
244,110.05647069642299,0,0.0
245,110.05591154011276,0,0.0
246,110.05536156278384,0,0.0
247,110.05482056343867,0,0.0
248,110.05428834590026,0,0.0
249,110.05376471869411,0,0.0
250,110.05324949493277,0,0.0
251,110.0527424922034,0,0.0
252,110.05224353245804,0,0.0
253,110.05175244190666,0,0.0
254,110.05126905091278,0,0.0
255,110.05079319389165,0,0.0
256,110.05032470921098,0,0.0
257,110.04986343909414,0,0.0
258,110.04940922952565,0,0.0
259,110.04896193015917,0,0.0
260,110.04852139422746,0,0.0
261,110.04808747845499,0,0.0
262,110.04766004297225,0,0.0
263,110.04723895123249,0,0.0
264,110.0468240699304,0,0.0
265,110.04641526892274,0,0.0
266,110.04601242115109,0,0.0
267,112.9389487358996,56,0.0
268,112.87427008028807,0,0.0
269,112.8111446664455,0,0.0
270,112.74953438668942,0,0.0
271,112.68940207287869,0,0.0
272,112.63071147322363,0,0.0
273,112.57342722966851,0,0.0
274,112.51751485583266,0,0.0
275,112.46294071549592,0,0.0
276,112.4096720016154,0,0.0
277,112.35767671586031,0,0.0
278,112.30692364865187,0,0.0
279,112.25738235969617,0,0.0
280,112.20902315899752,0,0.0
281,112.16181708834064,0,0.0
282,112.1157359032299,0,0.0
283,112.07075205527454,0,0.0
284,112.02683867500873,0,0.0
285,111.98396955513579,0,0.0
286,111.94211913418593,0,0.0
287,111.90126248057773,0,0.0
288,111.86137527707281,0,0.0
289,111.82243380561445,0,0.0
290,111.7844149325405,0,0.0
291,111.7472960941612,0,0.0
292,111.7110552826933,0,0.0
293,111.67567103254115,0,0.0
294,111.64112240691672,0,0.0
295,111.6073889847898,0,0.0
296,111.57445084816035,0,0.0
297,111.54228856964518,0,0.0
298,111.51088320037093,0,0.0
299,111.48021625816607,0,0.0
300,111.4502697160443,0,0.0
301,111.4210259909724,0,0.0
302,111.39246793291512,0,0.0
303,111.36457881415086,0,0.0
304,111.33734231885077,0,0.0
305,111.31074253291534,0,0.0
306,111.28476393406184,0,0.0
307,111.25939138215637,0,0.0
308,111.23461010978471,0,0.0
309,111.21040571305586,0,0.0
310,111.18676414263267,0,0.0
311,111.16367169498378,0,0.0
312,111.1411150038517,0,0.0
313,111.11908103193126,0,0.0
314,111.09755706275381,0,0.0
315,111.0765306927714,0,0.0
316,111.05598982363672,0,0.0
317,111.03592265467333,0,0.0
318,111.01631767553197,0,0.0
319,110.99716365902803,0,0.0
320,110.97844965415594,0,0.0
321,110.96016497927583,0,0.0
322,110.94229921546865,0,0.0
323,110.92484220005504,0,0.0
324,110.90778402027432,0,0.0
325,110.89111500711961,0,0.0
326,110.87482572932491,0,0.0
327,110.85890698750082,0,0.0
328,110.84334980841484,0,0.0
329,110.82814543941305,0,0.0
330,110.81328534297931,0,0.0
331,110.79876119142887,0,0.0
332,110.7845648617329,0,0.0
333,110.7706884304709,0,0.0
334,110.75712416890751,0,0.0
335,110.74386453819102,0,0.0
336,110.73090218467031,0,0.0
337,110.7182299353274,0,0.0
338,110.70584079332275,0,0.0
339,110.69372793365054,0,0.0
340,110.68188469890114,0,0.0
341,110.67030459512826,0,0.0
342,110.65898128781795,0,0.0
343,110.64790859795737,0,0.0
344,110.63708049820028,0,0.0
345,110.62649110912741,0,0.0
346,110.61613469559906,0,0.0
347,110.60600566319768,0,0.0
348,110.59609855475831,0,0.0
349,110.58640804698467,0,0.0
350,110.57692894714872,0,0.0
351,110.56765618987168,0,0.0
352,110.55858483398464,0,0.0
353,110.54971005946638,0,0.0
354,110.54102716445708,0,0.0
355,110.53253156234547,0,0.0
356,110.52421877892812,0,0.0
357,110.51608444963858,0,0.0
358,110.50812431684513,0,0.0
359,110.50033422721506,0,0.0
360,110.4927101291442,0,0.0
361,110.48524807024958,0,0.0
362,110.47794419492433,0,0.0
363,110.47079474195264,0,0.0
364,110.46379604218373,0,0.0
365,110.45694451626319,0,0.0
366,110.45023667242029,0,0.0
367,110.44366910430992,0,0.0
368,110.43723848890778,0,0.0
369,110.43094158445754,0,0.0
370,110.4247752284686,0,0.0
371,110.41873633576331,0,0.0
372,110.41282189657237,0,0.0
373,110.4070289746772,0,0.0
374,110.40135470559828,0,0.0
375,110.39579629482795,0,0.0
376,110.39035101610709,0,0.0
377,110.38501620974414,0,0.0
378,110.37978928097569,0,0.0
379,110.37466769836746,0,0.0
380,110.36964899225482,0,0.0
381,110.36473075322174,0,0.0
382,110.35991063061722,0,0.0
383,110.35518633110848,0,0.0
384,110.35055561726966,0,0.0
385,110.34601630620553,0,0.0
386,110.34156626820896,0,0.0
387,110.33720342545173,0,0.0
388,110.33292575070747,0,0.0
389,110.32873126610617,0,0.0
390,110.32461804191948,0,0.0
391,110.32058419537583,0,0.0
392,110.31662788950499,0,0.0
393,110.31274733201091,0,0.0
394,110.30894077417258,0,0.0
395,110.30520650977185,0,0.0
396,110.30154287404777,0,0.0
397,110.29794824267671,0,0.0
398,110.29442103077768,0,0.0
399,110.29095969194215,0,0.0
400,110.28756271728774,0,0.0
401,110.28422863453542,0,0.0
402,110.28095600710935,0,0.0
403,110.27774343325889,0,0.0
404,110.27458954520242,0,0.0
405,110.27149300829211,0,0.0
406,110.26845252019945,0,0.0
407,110.26546681012071,0,0.0
408,110.26253463800217,0,0.0
409,110.25965479378426,0,0.0
410,110.2568260966646,0,0.0
411,110.25404739437886,0,0.0
412,110.2513175624998,0,0.0
413,110.24863550375319,0,0.0
414,110.24600014735086,0,0.0
415,110.24341044834006,0,0.0
416,110.24086538696896,0,0.0
417,110.23836396806777,0,0.0
418,110.23590522044503,0,0.0
419,110.23348819629895,0,0.0
420,110.23111197064314,0,0.0
421,110.22877564074653,0,0.0
422,110.22647832558717,0,0.0
423,110.22421916531934,0,0.0
424,110.22199732075403,0,0.0
425,110.21981197285196,0,0.0
426,110.21766232222937,0,0.0
427,110.21554758867575,0,0.0
428,110.21346701068364,0,0.0
429,110.21141984498996,0,0.0
430,110.20940536612858,0,0.0
431,110.20742286599405,0,0.0
432,110.20547165341598,0,0.0
433,110.20355105374396,0,0.0
434,110.2016604084427,0,0.0
435,110.19979907469714,0,0.0
436,110.19796642502732,0,0.0
437,110.1961618469127,0,0.0
438,110.1943847424258,0,0.0
439,110.19263452787477,0,0.0
440,110.19091063345493,0,0.0
441,110.18921250290872,0,0.0
442,110.18753959319412,0,0.0
443,110.18589137416124,0,0.0
444,110.18426732823688,0,0.0
445,110.18266695011687,0,0.0
446,110.18108974646589,0,0.0
447,110.17953523562484,0,0.0
448,110.17800294732535,0,0.0
449,110.17649242241129,0,0.0
450,110.17500321256715,0,0.0
451,110.1735348800532,0,0.0
452,110.17208699744702,0,0.0
453,110.17065914739158,0,0.0
454,110.16925092234935,0,0.0
455,110.16786192436255,0,0.0
456,110.16649176481936,0,0.0
457,110.16514006422572,0,0.0
458,110.16380645198298,0,0.0
459,110.1624905661708,0,0.0
460,110.16119205333553,0,0.0
461,110.15991056828378,0,0.0
462,110.158645773881,0,0.0
463,110.15739734085521,0,0.0
464,110.15616494760526,0,0.0
465,110.15494828001408,0,0.0
466,110.15374703126642,0,0.0
467,110.15256090167107,0,0.0
468,110.15138959848741,0,0.0
469,110.1502328357564,0,0.0
470,110.14909033413554,0,0.0
471,110.14796182073795,0,0.0
472,110.14684702897546,0,0.0
473,110.14574569840555,0,0.0
474,110.14465757458198,0,0.0
475,110.14358240890915,0,0.0
476,110.1425199585001,0,0.0
477,110.14146998603785,0,0.0
478,110.1404322596403,0,0.0
479,110.13940655272843,0,0.0
480,110.13839264389757,0,0.0
481,110.13739031679214,0,0.0
482,110.13639935998317,0,0.0
483,110.13541956684904,0,0.0
484,110.13445073545901,0,0.0
485,110.13349266845977,0,0.0
486,110.13254517296454,0,0.0
487,110.1316080604452,0,0.0
488,110.13068114662683,0,0.0
489,110.12976425138487,0,0.0
490,110.12885719864501,0,0.0
491,110.12795981628521,0,0.0
492,110.12707193604047,0,0.0
493,110.12619339340964,0,0.0
494,110.12532402756477,0,0.0
495,110.12446368126248,0,0.0
496,110.12361220075763,0,0.0
497,110.12276943571912,0,0.0
498,110.12193523914759,0,0.0
499,110.12110946729544,0,0.0
