t,bg,meal,dose,reward
268,110.0,0,0.0,0.0
269,110.0,0,0.0,0.0
270,110.0,0,0.0,0.0
271,110.0,0,0.0,0.0
272,110.0,0,0.0,0.0
273,110.0,0,0.0,0.0
274,110.0,0,0.0,0.0
275,110.0,0,0.0,0.0
276,110.0,0,0.0,0.0
277,110.0,0,0.0,0.0
278,110.0,0,0.0,0.0
279,110.0,0,0.0,0.0
280,110.0,0,0.0,0.0
281,110.0,0,0.0,0.0
282,110.0,0,0.0,0.0
283,110.0,0,0.0,0.0
284,110.0,0,0.0,0.0
285,110.0,0,0.0,0.0
286,110.0,0,0.0,0.0
287,110.0,0,0.0,0.0
288,110.0,0,0.0,0.0
289,110.0,0,0.0,0.0
290,110.0,0,0.0,0.0
291,110.0,0,0.0,0.0
292,110.0,0,0.0,0.0
293,110.0,0,0.0,0.0
294,110.0,0,0.0,0.0
295,110.0,0,0.0,0.0
296,110.0,0,0.0,0.0
297,110.0,0,0.0,0.0
298,110.0,0,0.0,0.0
299,110.0,0,0.0,0.0
300,110.0,0,0.0,0.0
301,110.0,0,0.0,0.0
302,110.0,0,0.0,0.0
303,110.0,0,0.0,0.0
304,110.0,0,0.0,0.0
305,110.0,0,0.0,0.0
306,110.0,0,0.0,0.0
307,110.0,0,0.0,0.0
308,110.0,0,0.0,0.0
309,110.0,0,0.0,0.0
310,110.0,0,0.0,0.0
311,110.0,0,0.0,0.0
312,110.0,0,0.0,0.0
313,110.0,0,0.0,0.0
314,110.0,0,0.0,0.0
315,110.0,0,0.0,0.0
316,110.0,0,0.0,0.0
317,110.0,0,0.0,0.0
318,110.0,0,0.0,0.0
319,110.0,0,0.0,0.0
320,110.0,0,0.0,0.0
321,110.0,0,0.0,0.0
322,110.0,0,0.0,0.0
323,110.0,0,0.0,0.0
324,110.0,0,0.0,0.0
325,110.0,0,0.0,0.0
326,110.0,0,0.0,0.0
327,110.0,0,0.0,0.0
328,110.0,0,0.0,0.0
329,110.0,0,0.0,0.0
330,110.0,0,0.0,0.0
331,110.0,0,0.0,0.0
332,110.0,0,0.0,0.0
333,110.0,0,0.0,0.0
334,110.0,0,0.0,0.0
335,110.0,0,0.0,0.0
336,110.0,0,0.0,0.0
337,110.0,0,0.0,0.0
338,110.0,0,0.0,0.0
339,110.0,0,0.0,0.0
340,110.0,0,0.0,0.0
341,110.0,0,0.0,0.0
342,110.0,0,0.0,0.0
343,110.0,0,0.0,0.0
344,110.0,0,0.0,0.0
345,110.0,0,0.0,0.0
346,110.0,0,0.0,0.0
347,110.0,0,0.0,0.0
348,110.0,0,0.0,0.0
349,110.0,0,0.0,0.0
350,110.0,0,0.0,0.0
351,110.0,0,0.0,0.0
352,110.0,0,0.0,0.0
353,110.0,0,0.0,0.0
354,110.0,0,0.0,0.0
355,110.0,0,0.0,0.0
356,110.0,0,0.0,0.0
357,110.0,0,0.0,0.0
358,110.0,0,0.0,0.0
359,110.0,0,0.0,0.0
360,110.0,0,0.0,0.0
361,110.0,0,0.0,0.0
362,110.0,0,0.0,0.0
363,110.0,0,0.0,0.0
364,110.0,0,0.0,0.0
365,110.0,0,0.0,0.0
366,110.0,0,0.0,0.0
367,110.0,0,0.0,0.0
368,110.0,0,0.0,0.0
369,110.0,0,0.0,0.0
370,110.0,0,0.0,0.0
371,110.0,0,0.0,0.0
372,110.0,0,0.0,0.0
373,110.0,0,0.0,0.0
374,110.0,0,0.0,0.0
375,110.0,0,0.0,0.0
376,110.0,0,0.0,0.0
377,110.0,0,0.0,0.0
378,110.0,0,0.0,0.0
379,110.0,0,0.0,0.0
380,110.0,0,0.0,0.0
381,110.0,0,0.0,0.0
382,110.0,0,0.0,0.0
383,110.0,0,0.0,0.0
384,110.0,0,0.0,0.0
385,110.0,0,0.0,0.0
386,110.0,0,0.0,0.0
387,110.0,0,0.0,0.0
388,110.0,0,0.0,0.0
389,110.0,0,0.0,0.0
390,110.0,0,0.0,0.0
391,110.0,0,0.0,0.0
392,110.0,0,0.0,0.0
393,110.0,0,0.0,0.0
394,110.0,0,0.0,0.0
395,110.0,0,0.0,0.0
396,110.0,0,0.0,0.0
397,110.0,0,0.0,0.0
398,110.0,0,0.0,0.0
399,110.0,0,0.0,0.0
400,110.0,0,0.0,0.0
401,110.0,0,0.0,0.0
402,110.0,0,0.0,0.0
403,110.0,0,0.0,0.0
404,110.0,0,0.0,0.0
405,110.0,0,0.0,0.0
406,110.0,0,0.0,0.0
407,110.0,0,0.0,0.0
408,110.0,0,0.0,0.0
409,110.0,0,0.0,0.0
410,110.0,0,0.0,0.0
411,110.0,0,0.0,0.0
412,110.0,0,0.0,0.0
413,110.0,0,0.0,0.0
414,110.0,0,0.0,0.0
415,110.0,0,0.0,0.0
416,110.0,0,0.0,0.0
417,110.0,0,0.0,0.0
418,110.0,0,0.0,0.0
419,110.0,0,0.0,0.0
420,110.0,0,0.0,0.0
421,110.0,0,0.0,0.0
422,110.0,0,0.0,0.0
423,110.0,0,0.0,0.0
424,110.0,0,0.0,0.0
425,110.0,0,0.0,0.0
426,110.0,0,0.0,0.0
427,110.0,0,0.0,0.0
428,110.0,0,0.0,0.0
429,110.0,0,0.0,0.0
430,110.0,0,0.0,0.0
431,110.0,0,0.0,0.0
432,110.0,0,0.0,0.0
433,110.0,0,0.0,0.0
434,110.0,0,0.0,0.0
435,110.0,0,0.0,0.0
436,110.0,0,0.0,0.0
437,110.0,0,0.0,0.0
438,110.0,0,0.0,0.0
439,110.0,0,0.0,0.0
440,110.0,0,0.0,0.0
441,110.0,0,0.0,0.0
442,110.0,0,0.0,0.0
443,110.0,0,0.0,0.0
444,110.0,0,0.0,0.0
445,110.0,0,0.0,0.0
446,110.0,0,0.0,0.0
447,110.0,0,0.0,0.0
448,110.0,0,0.0,0.0
449,110.0,0,0.0,0.0
450,110.0,0,0.0,0.0
451,110.0,0,0.0,0.0
452,110.0,0,0.0,0.0
453,110.0,0,0.0,0.0
454,110.0,0,0.0,0.0
455,110.0,0,0.0,0.0
456,110.0,0,0.0,0.0
457,110.0,0,0.0,0.0
458,110.0,0,0.0,0.0
459,110.0,0,0.0,0.0
460,110.0,0,0.0,0.0
461,110.0,0,0.0,0.0
462,110.0,0,0.0,0.0
463,110.0,0,0.0,0.0
464,110.0,0,0.0,0.0
465,110.0,0,0.0,0.0
466,110.0,0,0.0,0.0
467,110.0,0,0.0,0.0
468,110.0,0,0.0,0.0
469,110.0,0,0.0,0.0
470,110.0,0,0.0,0.0
471,110.0,0,0.0,0.0
472,110.0,0,0.0,0.0
473,110.0,0,0.0,0.0
474,110.0,0,0.0,0.0
475,110.0,0,0.0,0.0
476,110.0,0,0.0,0.0
477,110.0,0,0.0,0.0
478,110.0,0,0.0,0.0
479,110.0,0,0.0,0.0
480,110.0,0,0.0,0.0
481,110.0,0,0.0,0.0
482,110.0,0,0.0,0.0
483,110.0,0,0.0,0.0
484,110.0,0,0.0,0.0
485,110.0,0,0.0,0.0
486,110.0,0,0.0,0.0
487,110.0,0,0.0,0.0
488,110.0,0,0.0,0.0
489,110.0,0,0.0,0.0
490,110.0,0,0.0,0.0
491,110.0,0,0.0,0.0
492,110.0,0,0.0,0.0
493,110.0,0,0.0,0.0
494,110.0,0,0.0,0.0
495,110.0,0,0.0,0.0
496,110.0,0,0.0,0.0
497,110.0,0,0.0,0.0
498,110.0,0,0.0,0.0
499,110.0,0,0.0,0.0
500,110.0,0,0.0,0.0
501,110.0,0,0.0,0.0
502,110.0,0,0.0,0.0
503,110.0,0,0.0,0.0
504,110.0,0,0.0,0.0
505,110.0,0,0.0,0.0
506,110.0,0,0.0,0.0
507,110.0,0,0.0,0.0
508,110.0,0,0.0,0.0
509,110.0,0,0.0,0.0
510,114.13333333333334,80,0.0,0.0
511,114.04149426890461,0,0.0,0.0
512,113.951866135826,0,0.0,0.0
513,113.86439465948766,0,0.0,0.0
514,113.7790269035879,0,0.0,0.0
515,113.69571123709993,0,0.0,0.0
516,113.61439730205394,0,0.0,0.0
517,113.53503598211486,0,0.0,0.0
518,113.45757937193568,0,0.0,0.0
519,113.38198074726748,0,0.0,0.0
520,113.30819453580733,0,0.0,0.0
521,113.23617628876606,0,0.0,0.0
522,113.16588265313771,0,0.0,0.0
523,113.09727134465389,0,0.0,0.0
524,113.03030112140561,0,0.0,0.0
525,112.96493175811648,0,0.0,0.0
526,112.90112402105099,0,0.0,0.0
527,112.83883964354231,0,0.0,0.0
528,112.77804130212422,0,0.0,0.0
529,112.7186925932523,0,0.0,0.0
530,112.6607580105998,0,0.0,0.0
531,112.60420292291414,0,0.0,0.0
532,112.54899355241993,0,0.0,0.0
533,112.49509695375527,0,0.0,0.0
534,112.44248099342806,0,0.0,0.0
535,112.39111432977951,0,0.0,0.0
536,112.34096639344216,0,0.0,0.0
537,112.29200736828054,0,0.0,0.0
538,112.24420817280229,0,0.0,0.0
539,112.19754044202807,0,0.0,0.0
540,112.15197650980932,0,0.0,0.0
541,112.10748939158222,0,0.0,0.0
542,112.06405276754774,0,0.0,0.0
543,112.02164096626667,0,0.0,0.0
544,111.98022894865981,0,0.0,0.0
545,111.93979229240304,0,0.0,0.0
546,111.90030717670774,0,0.0,0.0
547,111.86175036747683,0,0.0,0.0
548,111.82409920282734,0,0.0,0.0
549,111.78733157897034,0,0.0,0.0
550,111.75142593643949,0,0.0,0.0
551,111.71636124665955,0,0.0,0.0
552,111.68211699884644,0,0.0,0.0
553,111.64867318723074,0,0.0,0.0
554,111.61601029859658,0,0.0,0.0
555,111.58410930012815,0,0.0,0.0
556,111.55295162755621,0,0.0,0.0
557,111.52251917359735,0,0.0,0.0
558,111.49279427667841,0,0.0,0.0
559,111.46375970993952,0,0.0,0.0
560,111.4353986705084,0,0.0,0.0
561,111.40769476903955,0,0.0,0.0
562,111.38063201951165,0,0.0,0.0
563,111.35419482927679,0,0.0,0.0
564,111.32836798935546,0,0.0,0.0
565,111.3031366649709,0,0.0,0.0
566,111.27848638631737,0,0.0,0.0
567,111.25440303955611,0,0.0,0.0
568,111.2308728580337,0,0.0,0.0
569,111.20788241371714,0,0.0,0.0
570,111.18541860884037,0,0.0,0.0
571,111.16346866775694,0,0.0,0.0
572,111.142020128994,0,0.0,0.0
573,111.12106083750213,0,0.0,0.0
574,111.10057893709677,0,0.0,0.0
575,111.08056286308609,0,0.0,0.0
576,111.06100133508082,0,0.0,0.0
577,111.04188334998165,0,0.0,0.0
578,111.02319817513971,0,0.0,0.0
579,111.00493534168582,0,0.0,0.0
580,110.98708463802451,0,0.0,0.0
581,110.96963610348853,0,0.0,0.0
582,110.95258002215006,0,0.0,0.0
583,110.93590691678466,0,0.0,0.0
584,110.91960754298424,0,0.0,0.0
585,110.90367288341531,0,0.0,0.0
586,110.88809414221897,0,0.0,0.0
587,110.87286273954913,0,0.0,0.0
588,110.85797030624559,0,0.0,0.0
589,110.84340867863848,0,0.0,0.0
590,110.82916989348111,0,0.0,0.0
591,110.8152461830078,0,0.0,0.0
592,110.80162997011365,0,0.0,0.0
593,110.78831386365344,0,0.0,0.0
594,110.77529065385636,0,0.0,0.0
595,110.76255330785415,0,0.0,0.0
596,110.75009496531939,0,0.0,0.0
597,110.73790893421163,0,0.0,0.0
598,110.7259886866284,0,0.0,0.0
599,110.71432785475865,0,0.0,0.0
600,110.70292022693612,0,0.0,0.0
601,110.69175974379003,0,0.0,0.0
602,110.6808404944909,0,0.0,0.0
603,110.67015671308884,0,0.0,0.0
604,110.65970277494245,0,0.0,0.0
605,110.64947319323564,0,0.0,0.0
606,110.63946261558057,0,0.0,0.0
607,110.62966582070436,0,0.0,0.0
608,110.6200777152176,0,0.0,0.0
609,110.61069333046258,0,0.0,0.0
610,110.60150781943933,0,0.0,0.0
611,110.59251645380758,0,0.0,0.0
612,110.58371462096255,0,0.0,0.0
613,110.57509782118314,0,0.0,0.0
614,110.56666166485026,0,0.0,0.0
615,110.558401869734,0,0.0,0.0
616,110.55031425834761,0,0.0,0.0
617,110.54239475536691,0,0.0,0.0
618,110.53463938511325,0,0.0,0.0
619,110.5270442690987,0,0.0,0.0
620,110.51960562363173,0,0.0,0.0
621,110.51231975748209,0,0.0,0.0
622,110.50518306960313,0,0.0,0.0
623,110.49819204691056,0,0.0,0.0
624,110.49134326211582,0,0.0,0.0
625,110.48463337161303,0,0.0,0.0
626,110.47805911341804,0,0.0,0.0
627,110.47161730515838,0,0.0,0.0
628,110.46530484211269,0,0.0,0.0
629,110.45911869529871,0,0.0,0.0
630,110.45305590960837,0,0.0,0.0
631,110.4471136019887,0,0.0,0.0
632,110.44128895966807,0,0.0,0.0
633,110.43557923842572,0,0.0,0.0
634,110.42998176090428,0,0.0,0.0
635,110.42449391496388,0,0.0,0.0
636,110.41911315207676,0,0.0,0.0
637,110.41383698576165,0,0.0,0.0
638,110.4086629900566,0,0.0,0.0
639,110.4035887980297,0,0.0,0.0
640,110.39861210032632,0,0.0,0.0
641,110.39373064375235,0,0.0,0.0
642,110.38894222989235,0,0.0,0.0
643,110.38424471376179,0,0.0,0.0
644,110.37963600249248,0,0.0,0.0
645,110.37511405405054,0,0.0,0.0
646,110.37067687598594,0,0.0,0.0
647,110.36632252421285,0,0.0,0.0
648,110.36204910182019,0,0.0,0.0
649,110.3578547579114,0,0.0,0.0
650,110.35373768647284,0,0.0,0.0
651,110.34969612527027,0,0.0,0.0
652,110.34572835477233,0,0.0,0.0
653,110.3418326971007,0,0.0,0.0
654,110.33800751500611,0,0.0,0.0
655,110.33425121086965,0,0.0,0.0
656,110.33056222572873,0,0.0,0.0
657,110.32693903832688,0,0.0,0.0
658,110.32338016418733,0,0.0,0.0
659,110.31988415470906,0,0.0,0.0
660,110.31644959628541,0,0.0,0.0
661,110.31307510944436,0,0.0,0.0
662,110.30975934800993,0,0.0,0.0
663,110.3065009982844,0,0.0,0.0
664,110.30329877825056,0,0.0,0.0
665,110.30015143679371,0,0.0,0.0
666,110.29705775294286,0,0.0,0.0
667,110.29401653513061,0,0.0,0.0
668,110.29102662047124,0,0.0,0.0
669,110.28808687405672,0,0.0,0.0
670,110.28519618826995,0,0.0,0.0
671,110.28235348211498,0,0.0,0.0
672,110.27955770056383,0,0.0,0.0
673,110.27680781391925,0,0.0,0.0
674,110.27410281719331,0,0.0,0.0
675,110.27144172950132,0,0.0,0.0
676,110.26882359347059,0,0.0,0.0
677,110.26624747466388,0,0.0,0.0
678,110.26371246101698,0,0.0,0.0
679,110.26121766229018,0,0.0,0.0
680,110.25876220953332,0,0.0,0.0
681,110.25634525456391,0,0.0,0.0
682,110.25396596945822,0,0.0,0.0
683,110.25162354605489,0,0.0,0.0
684,110.24931719547067,0,0.0,0.0
685,110.24704614762828,0,0.0,0.0
686,110.2448096507958,0,0.0,0.0
687,110.24260697113733,0,0.0,0.0
688,110.24043739227496,0,0.0,0.0
689,110.23830021486124,0,0.0,0.0
690,110.23619475616245,0,0.0,0.0
691,110.23412034965196,0,0.0,0.0
692,110.23207634461373,0,0.0,0.0
693,110.23006210575545,0,0.0,0.0
694,110.22807701283136,0,0.0,0.0
695,110.22612046027425,0,0.0,0.0
696,110.22419185683654,0,0.0,0.0
697,110.2222906252403,0,0.0,0.0
698,110.22041620183579,0,0.0,0.0
699,110.21856803626835,0,0.0,0.0
700,110.21674559115377,0,0.0,0.0
701,110.21494834176129,0,0.0,0.0
702,110.2131757757047,0,0.0,0.0
703,110.21142739264089,0,0.0,0.0
704,110.20970270397589,0,0.0,0.0
705,110.20800123257816,0,0.0,0.0
706,110.20632251249883,0,0.0,0.0
707,110.20466608869899,0,0.0,0.0
708,110.20303151678357,0,0.0,0.0
709,110.20141836274183,0,0.0,0.0
710,110.19982620269425,0,0.0,0.0
711,110.1982546226456,0,0.0,0.0
712,110.1967032182441,0,0.0,0.0
713,110.19517159454657,0,0.0,0.0
714,110.19365936578929,0,0.0,0.0
715,110.19216615516451,0,0.0,0.0
716,110.19069159460254,0,0.0,0.0
717,110.18923532455906,0,0.0,0.0
718,110.18779699380778,0,0.0,0.0
719,110.18637625923817,0,0.0,0.0
720,110.18497278565818,0,0.0,0.0
721,110.1835862456017,0,0.0,0.0
722,110.18221631914099,0,0.0,0.0
723,110.1808626937035,0,0.0,0.0
724,110.17952506389331,0,0.0,0.0
725,110.17820313131688,0,0.0,0.0
726,110.17689660441324,0,0.0,0.0
727,110.1756051982882,0,0.0,0.0
728,110.17432863455265,0,0.0,0.0
729,110.17306664116498,0,0.0,0.0
730,110.17181895227719,0,0.0,0.0
731,110.17058530808491,0,0.0,0.0
732,110.16936545468103,0,0.0,0.0
733,110.16815914391302,0,0.0,0.0
734,110.1669661332436,0,0.0,0.0
735,110.16578618561509,0,0.0,0.0
736,110.16461906931676,0,0.0,0.0
737,110.16346455785572,0,0.0,0.0
738,110.16232242983088,0,0.0,0.0
739,110.16119246880996,0,0.0,0.0
740,110.16007446320958,0,0.0,0.0
741,110.15896820617834,0,0.0,0.0
742,110.1578734954826,0,0.0,0.0
743,110.15679013339529,0,0.0,0.0
744,110.15571792658726,0,0.0,0.0
745,110.15465668602141,0,0.0,0.0
746,110.1536062268494,0,0.0,0.0
747,110.15256636831086,0,0.0,0.0
748,110.15153693363507,0,0.0,0.0
749,110.15051774994512,0,0.0,0.0
750,115.31617531483106,100,0.0,0.0
751,115.20037729905599,0,0.0,0.0
752,115.08735270226256,0,0.0,0.0
753,114.9770335229741,0,0.0,0.0
754,114.86935343604766,0,0.0,0.0
755,114.76424775129979,0,0.0,0.0
756,114.66165337315371,0,0.0,0.0
757,114.5615087612827,0,0.0,0.0
758,114.4637538922252,0,0.0,0.0
759,114.36833022194753,0,0.0,0.0
760,114.2751806493308,0,0.0,0.0
761,114.18424948055936,0,0.0,0.0
762,114.0954823943883,0,0.0,0.0
763,114.00882640826856,0,0.0,0.0
764,113.92422984530822,0,0.0,0.0
765,113.8416423020495,0,0.0,0.0
766,113.76101461704124,0,0.0,0.0
767,113.68229884018731,0,0.0,0.0
768,113.6054482028517,0,0.0,0.0
769,113.53041708870154,0,0.0,0.0
770,113.4571610052702,0,0.0,0.0
771,113.38563655622207,0,0.0,0.0
772,113.3158014143024,0,0.0,0.0
773,113.24761429495472,0,0.0,0.0
774,113.18103493058958,0,0.0,0.0
775,113.11602404548863,0,0.0,0.0
776,113.05254333132824,0,0.0,0.0
777,112.9905554233072,0,0.0,0.0
778,112.930023876864,0,0.0,0.0
779,112.87091314496874,0,0.0,0.0
780,112.81318855597566,0,0.0,0.0
781,112.7568162920224,0,0.0,0.0
782,112.70176336796266,0,0.0,0.0
783,112.64799761081868,0,0.0,0.0
784,112.59548763974126,0,0.0,0.0
785,112.5442028464643,0,0.0,0.0
786,112.4941133762419,0,0.0,0.0
787,112.44519010925609,0,0.0,0.0
788,112.39740464248354,0,0.0,0.0
789,112.35072927200989,0,0.0,0.0
790,112.30513697578061,0,0.0,0.0
791,112.26060139677784,0,0.0,0.0
792,112.2170968266124,0,0.0,0.0
793,112.17459818952084,0,0.0,0.0
794,112.13308102675762,0,0.0,0.0
795,112.09252148137257,0,0.0,0.0
796,112.05289628336406,0,0.0,0.0
797,112.01418273519872,0,0.0,0.0
798,111.97635869768865,0,0.0,0.0
799,111.93940257621722,0,0.0,0.0
